text,label
Dragi korisniče. Na Vašem nalogu je zabeleženo: Neuobičajena aktivnost je zabeležena na Vašem profile. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju u roku od 15 min. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Istraga finansijskih prevara.,1
Poštovani. Prosleđujem na uvid — plan za onboarding novog zaposlenog. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Srdačan Hvala unapred.,0
Poštovana koleginice. Izveštaj o napretku tima: Plan aktivnosti je usaglašen sa timom. Molim odgovor kada stigneš. Hvala na saradnji.,0
"Obaveštavamo Vas, Vaš nalog (75703889) zahteva pažnju: Pošiljka je zadržana na carinskoj kontroli. Odgovorite na ovu poruku sa svojim podacima. Bez potvrde nema isplate sredstava.",1
Sistem za detekciju prevara: Promena lozinke nije potvrđena u zadatom roku. Hitno pošaljite nam kopiju platne kartice za proveru. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Referenca: 94954221.,1
Napomena za tim: Nova bezbednosna politika. Možeš me kontaktirati ako imaš pitanja. Termini i detalji su u prilogu. Lepo se čuvaj.,0
Obaveštenje za korisnika. Detektovana je prijava sa nepoznate lokacije. Transakcija od $99 je zadržana. Prijavite se odmah putem bezbednog portala. Svako kašnjenje može dovesti do sudskog postupka.,1
"Podsećanje: Izmena rasporeda dežurstava. Termin možemo pomeriti ako ti ne odgovara. Planiran termin je sredu. Do čujenja, marko.petrovic@firma.rs.",0
"Zdravo svima. Podsećam na nova tehnička dokumentacija. Molim te da pogledaš pre sledećeg sastanka. Termin: 14:30, sledeći ponedeljak. Vidimo se uskoro.",0
Važna poruka. Hitno: Povraćaj sredstava čeka Vašu potvrdu. Rok 20 minuta. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Iznos: 1.990 RSD. Neodazivanje aktivira blokadu svih servisa. Kod: 10974421.,1
Poštovani. Hitno: Transakcija je privremeno zadržana radi provere. Rok 5 minuta. Pratite instrukcije u priloženom PDF dokumentu. Iznos: 1.290 RSD. Neobraćanje uzrokuje trajni gubitak naloga. Kod: 26949548.,1
Napomena za tim: Izveštaj o zadovoljstvu klijenata. Predlažem da razgovorimo o tome na sledećem sastanku. Termini i detalji su u prilogu. Ugodan ostatak dana.,0
"Zdravo svima, imam informaciju o mesečni finansijski izveštaj. Molim te da potvrdiš prijem ove poruke. Pišite mi ako treba dopuna. Do čujenja.",0
"Dragi tim. Podsećam na odobrenje troškova putovanja. Nema promena u rasporedu — samo potvrda dogovora. Termin: 09:00, sredu. Hvala na saradnji.",0
Važno bezbednosno upozorenje. Servis upozorava: Vaša pretplata ističe u roku od 24 sata. Pristupite portalu i odobrite zahtev pre 90:00. Svako kašnjenje može dovesti do sudskog postupka.,1
Poštovani korisniče. Nalog ID 56802317: Poreski organ je blokirao isplatu sredstava na Vaš račun. Obnovite pristup klikom na sledeći link. Kasniji zahtevi neće biti razmatrani.,1
"Poštovana koleginice, prosleđujem obaveštenje o novom kolegi. Faktura je izdata kroz redovni računovodstveni proces. Rok: petak u 11:00. Do čujenja. [prodaja@partner.rs]",0
Obaveštenje: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Pozovite naš broj podrške odmah. Kod #97159323. Neobraćanje uzrokuje trajni gubitak naloga. Pošiljalac: transactioncheck-now.biz.,1
Dobar dan svima. Ovim putem potvrđujem obaveštenje o novom kolegi. Prosleđujem na tvoju nadležnost za dalju obradu. Ostajemo u kontaktu. — stefan.nikolic@preduzece.rs,0
Automatsko obaveštenje — Čeka Vas neisplaćena nagrada koju treba preuzeti. Transakcija €29 je na čekanju. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
Poštovani. Potvrda: pozivnica za team building. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Planiramo petak u 11:00. Hvala na saradnji. — ana.jovanovic@kompanija.rs,0
Obaveštenje: Identitet korisnika nije potvrđen. Unesite jednokratni kod koji ste primili SMS-om. Kod #31038022. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. Pošiljalac: confirm-payment-now.info.,1
Korisnik. Hitno: Nalog je označen za deaktivaciju. Rok 45 minuta. Pozovite naš broj podrške odmah. Iznos: 1.990 RSD. Rok za potvrdu ističe danas u 23:59. Kod: 18516553.,1
"Obaveštenje tima — Mesečni finansijski izveštaj: Kolege iz drugog odeljenja su uključene u ovaj proces. Do čujenja, ana.jovanovic@kompanija.rs.",0
"Zdravo svima. Podsećam na plan godišnjeg odmora. Sastanak je potvrđen prema našem dogovoru. Termin: 15:00, utorak. Ugodan ostatak dana.",0
Sistem za detekciju prevara: Pošiljka je zadržana na carinskoj kontroli. Hitno pozovite naš broj podrške odmah. Neće biti moguće obnavljanje naloga nakon isteka roka. Referenca: 77832229.,1
Dobar dan. Napomena o pregled otvorenih zadataka: Molim te da potvrdiš prijem ove poruke. Odgovori do petak. Lep pozdrav.,0
Sistem otkrio: Nalog prikazuje neregularno ponašanje. Neophodno: potvrdite bezbednosni kod u roku od jednog sata. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Pošiljalac: Sistem za upravljanje rizikom.,1
"Korisnik, Pošiljka je zadržana na carinskoj kontroli. Ukupan iznos: €149. Popunite ovaj formular u roku od 30 minuta. Kasniji zahtevi neće biti razmatrani. Ref. br. 81053235.",1
"Dragi klijente, detektovali smo: Primili smo zahtev za brisanje Vašeg naloga. Otvorite priloženi dokument i unesite podatke. Kod 11943304. Neodazivanje aktivira blokadu svih servisa. Kontakt: transactioncheck-now.biz.",1
ALARM — login-verify-update.biz: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju odmah. Kasniji zahtevi neće biti razmatrani.,1
"Obaveštavamo Vas. Servisna obaveza: Vaš nalog je premašio dozvoljeni broj transakcija. Popunite bezbednosni upitnik na priloženom linku. Bez toga, ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
Obaveštenje — Ažuriranje projekta: Plan aktivnosti je usaglašen sa timom. Za više detalja obrati mi se direktno. Ostajemo u kontaktu.,0
"Dobar dan svima, prosleđujem izveštaj o napretku tima. Dogovorili smo se prošle nedelje — ovo je zvanična potvrda. Rok: utorak u 10:30. Lepo se čuvaj. [projekti@agencija.rs]",0
ALARM — id-check-center-rs.org: Vaš nalog je premašio dozvoljeni broj transakcija. Prijavite se odmah putem bezbednog portala odmah. Rok za potvrdu ističe danas u 23:59.,1
Sistem za detekciju prevara: Primili smo zahtev za brisanje Vašeg naloga. Hitno otvorite prilog i preuzmite verifikacioni formular. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Referenca: 25536491.,1
Tim izveštaj: Poziv na timski sastanak. Dokument su pregledali svi relevantni sektori. Termin: sledeći petak u 09:00. Ostajemo u kontaktu.,0
Drago mi je da te obavestim o revidirana ponuda usluga. Biće nam drago da te vidimo na obučavanju. Slobodan/na si da pitaš. Lepo se čuvaj.,0
Dobar dan svima. Podsećanje na rok predaje: Dokument su pregledali svi relevantni sektori. Molim odgovor kada stigneš. Ostajemo u kontaktu.,0
"Dragi tim, Raspored dolazaka u kancelariju. Ovo je samo podsetnik — nema hitnih akcija. Termin: sredu u 11:00. Hvala na saradnji. — tim@firma.rs",0
Obaveštenje za korisnika. Primetili smo da Vaša lozinka je kompromitovana u nedavnom curenju podataka. Kliknite na sledeći link i potvrdite identitet. Vaš zahtev za povraćaj biće automatski odbijen. — Istraga finansijskih prevara.,1
Dragi kolega. Ažuriranje SLA sporazuma: Faktura je izdata kroz redovni računovodstveni proces. Molim odgovor kada stigneš. Hvala unapred.,0
Obaveštavamo Vas. Platni sistem je zabeležio: Transakcija je privremeno zadržana radi provere. Unesite podatke kartice radi potvrde identiteta. Referentni broj: 45751119. Sve transakcije će biti obustavljene bez potvrde.,1
Servisno upozorenje. Promena e-mail adrese je zahtevana bez Vaše potvrde. Transakcija od $99 je zadržana. Posetite naš portal i resetujte lozinku. Neodazivanje rezultira automatskim gašenjem naloga.,1
Poštovani. Hitno: Pristup servisu je ograničen zbog bezbednosnog alarma. Rok 30 minuta. Preuzmite PDF i verifikujte nalog. Iznos: $19.99. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Kod: 50552624.,1
"Neuobičajena aktivnost je zabeležena na Vašem profile. Priložite sliku lične karte radi potvrde. Bez odlaganja. Neobraćanje uzrokuje trajni gubitak naloga. — Sektor za bezbednost korisnika, delivery-hold-center.org.",1
"Obaveštenje tima — Podsetnik za godišnju procenu: Faktura je izdata kroz redovni računovodstveni proces. Lep pozdrav, jovana.milovic@agencija.rs.",0
Zdravo svima. Molim te da pregledate poziv na timski sastanak. Dokument su pregledali svi relevantni sektori. Rok: kraj sedmice u 16:00. Srdačan pozdrav.,0
Direktan poziv. Evidentirali smo sledeće: Pristup servisu je ograničen zbog bezbednosnog alarma. Unesite podatke kartice radi potvrde identiteta. Neobraćanje uzrokuje trajni gubitak naloga.,1
Obaveštenje za korisnika. Curenje podataka: Isplata na Vaš račun je vraćena pošiljaocu. Odmah kliknite na sledeći link i potvrdite identitet. Zahtev ističe za 60 minuta od prijema poruke. Tim: Odeljenje za podršku.,1
"Korisnik. Servisna obaveza: Detektovana je prijava sa nepoznate lokacije. Ažurirajte podatke kartice na portalu. Bez toga, ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran.",1
Pozdrav. Napomena o raspored dolazaka u kancelariju: Obavesti me ako nešto nije jasno ili treba korekcija. Odgovori do kraj sedmice. Pozdrav i dobar rad.,0
"Poštovani, Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Otvorite priloženi dokument i unesite podatke. Zahtev ističe za 60 minuta od prijema poruke. Ref: 50293837. — Istraga finansijskih prevara (support-identity-check.co)",1
"Obaveštenje tima — Nova tehnička dokumentacija: Ovo je samo podsetnik — nema hitnih akcija. Lepo se čuvaj, racunovodstvo@preduzece.rs.",0
"Direktan poziv, Promena lozinke nije potvrđena u zadatom roku. Ukupan iznos: 59.900 RSD. Skenite QR kod i verifikujte nalog. Sredstva će biti trajno zamrznuta bez Vaše akcije. Ref. br. 1625916.",1
Dobro jutro. Plan za izmena poslovnih procedura je spreman. Predlažem da razgovorimo o tome na sledećem sastanku. Termin: sledeći petak. Do čujenja.,0
Upozorenje sistema: Čeka Vas neisplaćena nagrada koju treba preuzeti. Rok za reagovanje: 15 minuta. Ažurirajte podatke kartice na portalu. Kasniji zahtevi neće biti razmatrani.,1
Dragi saradniče. Evo kratkog sažetka o izmena poslovnih procedura. Predlažem da razgovorimo o tome na sledećem sastanku. Pozdrav i dobar rad. Kontakt: projekti@agencija.rs.,0
"Ažuriranje — Plan nabavke opreme. Podaci su ažurirani u skladu sa poslednjim izmenama. Termin za sledeće korake: četvrtak. Srdačan pozdrav, it@organizacija.rs.",0
"Poruka administratora sistema, detektovali smo: Automatska uplata od strane treće strane je odbijena. Preuzmite PDF i verifikujte nalog. Kod 85112820. Neće biti moguće obnavljanje naloga nakon isteka roka. Kontakt: login-verify-update.biz.",1
"Direktan poziv, Vaš nalog (57751704) zahteva pažnju: Primili smo zahtev za brisanje Vašeg naloga. Popunite bezbednosni upitnik na priloženom linku. Neobraćanje uzrokuje trajni gubitak naloga.",1
Sistem za detekciju prevara: Isplata na Vaš račun je vraćena pošiljaocu. Hitno potvrdite uplatu klikom na dugme u nastavku. Kasniji zahtevi neće biti razmatrani. Referenca: 61261367.,1
Zdravo svima. Organizujemo poziv na timski sastanak za sredu u 16:00. Rok za Vašu povratnu informaciju je naredni petak. Hvala na saradnji.,0
Zdravo. Vezano za naš razgovor o poziv na intervju: Planiramo kratku diskusiju na kraju radnog dana. Pozdrav i dobar rad.,0
"Dobar dan svima, šaljem informaciju u vezi sa obaveštenje o novom kolegi. Podaci su ažurirani u skladu sa poslednjim izmenama. Rok: četvrtak. Hvala na saradnji.",0
Obaveštavamo Vas. Na Vašem nalogu je zabeleženo: Vaša lozinka je kompromitovana u nedavnom curenju podataka. Pozovite naš broj podrške odmah u roku od 15 min. Sredstva će biti trajno zamrznuta bez Vaše akcije. Tim za zaštitu naloga.,1
Kolega. Vezano za zapisnik sa poslednjeg sastanka — Konačna verzija dokumenta je dostupna na deljenom disku. Dostupan/na sam za sva pitanja. Pozdrav i dobar rad.,0
Upozorenje! Detektovana je neovlašćena prijava na Vaš nalog. Iznos: €299. Pristupite portalu i odobrite zahtev u roku od 5 minuta. Svako kašnjenje može dovesti do sudskog postupka. — refund-portal-secure.com.,1
Drago mi je da te obavestim o nova bezbednosna politika. Izveštaj je završen i spreman za prezentaciju rukovodstvu. Slobodan/na si da pitaš. Puno pozdrava.,0
Korisnik #96340053: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Iznos transakcije: €299. Skenite QR kod i verifikujte nalog. Kasniji zahtevi neće biti razmatrani. [kyc-verification-center.org],1
"Dragi tim, imam informaciju o nova tehnička dokumentacija. Nema promena u rasporedu — samo potvrda dogovora. Pišite mi ako treba dopuna. Hvala na saradnji.",0
Obaveštavamo Vas. Evidentirali smo sledeće: Vaš nalog je uključen u masovnu bezbednosnu proveru. Popunite ovaj formular u roku od 30 minuta. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
"Poštovani klijente, Promena lozinke nije potvrđena u zadatom roku. Potvrdite bezbednosni kod u roku od jednog sata. Rok za žalbu ističe u roku od jednog sata. Ref: 88384158. — Odeljenje za podršku (id-check-center-rs.org)",1
Poštovani klijente. Servis upozorava: Vaš nalog je premašio dozvoljeni broj transakcija. Obnovite pristup klikom na sledeći link pre 30:00. Rok za potvrdu ističe danas u 23:59.,1
Poruka br. 36751197: Detektovana je neovlašćena prijava na Vaš nalog. Posetite naš portal i resetujte lozinku. Rokovi se ne mogu produžiti. Ignorisanje ove poruke tumači se kao pristanak na brisanje.,1
Servisno upozorenje. Nalog ID 88786019: Čeka Vas neisplaćena nagrada koju treba preuzeti. Otvorite priloženi dokument i unesite podatke. Neće biti moguće obnavljanje naloga nakon isteka roka.,1
Dobar dan. Evo kratkog sažetka o pregled budžeta za kvartal. Plan aktivnosti je usaglašen sa timom. Lepo se čuvaj. Kontakt: ana.jovanovic@kompanija.rs.,0
Draga koleginice. Napomena o interna obuka zaposlenih: Molim te da pogledaš pre sledećeg sastanka. Odgovori do petak. Ugodan ostatak dana.,0
Obaveštenje: Isplata na Vaš račun je vraćena pošiljaocu. Popunite bezbednosni upitnik na priloženom linku. Kod #19971612. Sredstva će biti trajno zamrznuta bez Vaše akcije. Pošiljalac: delivery-hold-center.org.,1
Dragi korisniče. Nalog ID 4686848: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Odgovorite na ovu poruku sa svojim podacima. Ignorisanje ove poruke tumači se kao pristanak na brisanje.,1
Važna poruka. Pošiljka je zadržana na carinskoj kontroli. Vaša akcija je neophodna u roku od 25 minuta. Otvorite priloženi dokument i unesite podatke. Neodazivanje rezultira automatskim gašenjem naloga. [emergency-nalog-alert.com],1
Obaveštenje: Vaš nalog je premašio dozvoljeni broj transakcija. Pristupite sistemu i odobrite isplatu. Kod #91002760. Rok za žalbu ističe u roku od jednog sata. Pošiljalac: antifraud-banking-help.net.,1
Drago mi je da te obavestim o plan za onboarding novog zaposlenog. Nema promena u rasporedu — samo potvrda dogovora. Slobodan/na si da pitaš. Ugodan ostatak dana.,0
"Obaveštenje tima — Poziv na timski sastanak: Izveštaj je završen i spreman za prezentaciju rukovodstvu. Srdačan pozdrav, tijana.kovac@partner.rs.",0
"Obaveštavamo Vas. Servisna obaveza: Servisni ugovor ističe danas u ponoć. Pozovite naš broj podrške odmah. Bez toga, bez verifikacije pristup će biti trajno ukinut.",1
"Dragi kolega, u prilogu je materijal za revidirana ponuda usluga. Sastanak je potvrđen prema našem dogovoru. Kontakt: office@kompanija.rs. Lep pozdrav.",0
"Podsećanje: Podsetnik za godišnju procenu. Ovo je samo podsetnik — nema hitnih akcija. Planiran termin je četvrtak. Lep pozdrav, marko.petrovic@firma.rs.",0
Korisnik #3689518: Zahtev za obnovu istekao je pre nekoliko minuta. Iznos transakcije: $99. Preuzmite PDF i verifikujte nalog. Rok za potvrdu ističe danas u 23:59. [delivery-hold-center.org],1
ALARM — paymentcheck-secure.co: Nalog prikazuje neregularno ponašanje. Otvorite prilog i preuzmite verifikacioni formular odmah. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran.,1
"Obaveštenje tima — Revidirana ponuda usluga: Termin možemo pomeriti ako ti ne odgovara. Hvala unapred, it@organizacija.rs.",0
"Pozdrav ekipo, šaljem informaciju u vezi sa nova tehnička dokumentacija. Javi ako ti treba dodatno pojašnjenje. Rok: ponedeljak. Vidimo se uskoro.",0
Dobar dan. Ovim putem potvrđujem nova tehnička dokumentacija. Sve izmene su evidentirane u internom sistemu. Pozdrav i dobar rad. — racunovodstvo@preduzece.rs,0
"Obaveštavamo Vas, detektovali smo: Transakcija je privremeno zadržana radi provere. Odgovorite na ovu poruku sa svojim podacima. Kod 18324131. Neće biti moguće obnavljanje naloga nakon isteka roka. Kontakt: kyc-verification-center.org.",1
Direktan poziv. Na Vašem nalogu je zabeleženo: Primili smo zahtev za brisanje Vašeg naloga. Unesite jednokratni kod koji ste primili SMS-om u roku od 90 min. Neobraćanje uzrokuje trajni gubitak naloga. Sistem za upravljanje rizikom.,1
Obaveštenje za korisnika. Nalog prikazuje neregularno ponašanje. Transakcija od $9.99 je zadržana. Obnovite pristup klikom na sledeći link. Sve transakcije će biti obustavljene bez potvrde.,1
Dragi tim. Molim te da pregledate podsetnik za godišnju procenu. Molim da pripremiš prezentaciju za petak. Rok: četvrtak u 13:00. Ugodan ostatak dana.,0
Poruka br. 69419940: Vaša kartica je privremeno onemogućena. Skenite QR kod i verifikujte nalog. Rokovi se ne mogu produžiti. Neće biti moguće obnavljanje naloga nakon isteka roka.,1
"Vaše podatke treba ažurirati odmah. Pozovite naš broj podrške odmah. Bez odlaganja. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. — Centar za kibernetičku bezbednost, refund-portal-secure.com.",1
Obaveštenje za korisnika. Platni sistem je zabeležio: Pokušaj neovlašćenog pristupa je zabeležen. Pozovite naš broj podrške odmah. Referentni broj: 32457839. Sve transakcije će biti obustavljene bez potvrde.,1
Tim izveštaj: Rezultati kvartalne analize. Planiramo kratku diskusiju na kraju radnog dana. Termin: sledeći petak u 10:00. Hvala unapred.,0
"Obaveštenje tima — Odobrenje troškova putovanja: Sve izmene su evidentirane u internom sistemu. Pozdrav i dobar rad, office@kompanija.rs.",0
Upozorenje! Detektovana je neovlašćena prijava na Vaš nalog. Iznos: 75.000 RSD. Skenite QR kod i verifikujte nalog u roku od 90 minuta. Bez potvrde nema isplate sredstava. — login-verify-update.biz.,1
Dragi klijente. Primetili smo da Isplata na Vaš račun je vraćena pošiljaocu. Kliknite na sledeći link i potvrdite identitet. Bez verifikacije pristup će biti trajno ukinut. — Istraga finansijskih prevara.,1
Hitno obaveštenje. Na Vašem nalogu je zabeleženo: Pošiljka je zadržana na carinskoj kontroli. Kliknite na dugme ispod i ažurirajte profil u roku od 120 min. Neodazivanje rezultira automatskim gašenjem naloga. Istraga finansijskih prevara.,1
Pozdrav ekipo. Obaveštenje o novom kolegi: Rok za Vašu povratnu informaciju je naredni petak. Molim odgovor kada stigneš. Puno pozdrava.,0
Obaveštenje: Nalog prikazuje neregularno ponašanje. Unesite jednokratni kod koji ste primili SMS-om. Kod #1607611. Neće biti moguće obnavljanje naloga nakon isteka roka. Pošiljalac: account-hold-notice.net.,1
"Ažuriranje — Poziv na intervju. Konačna verzija dokumenta je dostupna na deljenom disku. Termin za sledeće korake: sledeći petak. Vidimo se uskoro, milos.stojanovic@firma.rs.",0
Direktan poziv. Nalog ID 96946805: Vaš nalog je privremeno zaključan zbog sumnjive aktivnosti. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Kasniji zahtevi neće biti razmatrani.,1
Informacija — Ažuriranje SLA sporazuma. Možeš me kontaktirati ako imaš pitanja. Sledeći korak planiran za sledeći petak u 13:00. Puno pozdrava.,0
Važno bezbednosno upozorenje. Platni sistem je zabeležio: Vaše podatke treba ažurirati odmah. Popunite ovaj formular u roku od 30 minuta. Referentni broj: 18798924. Zahtev ističe za 60 minuta od prijema poruke.,1
Dobro jutro. Ovim putem potvrđujem izveštaj o zadovoljstvu klijenata. Nema promena u rasporedu — samo potvrda dogovora. Lep pozdrav. — office@kompanija.rs,0
Pozdrav. Obaveštavam Vas o pregled budžeta za kvartal. Faktura je izdata kroz redovni računovodstveni proces. Molim Vas za četvrtak. Lep pozdrav.,0
Direktan poziv. Hitno: Zahtev za obnovu istekao je pre nekoliko minuta. Rok 90 minuta. Obnovite pristup klikom na sledeći link. Iznos: $99. Neodazivanje aktivira blokadu svih servisa. Kod: 86439677.,1
Obaveštenje — Pregled otvorenih zadataka: Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Za više detalja obrati mi se direktno. Ugodan ostatak dana.,0
"Važna poruka, detektovali smo: Vaša lozinka je kompromitovana u nedavnom curenju podataka. Prijavite se odmah putem bezbednog portala. Kod 54671352. Vaš zahtev za povraćaj biće automatski odbijen. Kontakt: safelogin-rs-center.info.",1
Sistem za detekciju prevara: Nalog je označen za deaktivaciju. Hitno otvorite priloženi dokument i unesite podatke. Sve transakcije će biti obustavljene bez potvrde. Referenca: 80685347.,1
Dragi kolega. Evo kratkog sažetka o pregled budžeta za kvartal. Obavesti me ako nešto nije jasno ili treba korekcija. Vidimo se uskoro. Kontakt: racunovodstvo@preduzece.rs.,0
"Korisnik, Promena e-mail adrese je zahtevana bez Vaše potvrde. Ukupan iznos: €299. Pozovite naš broj podrške odmah. Neodazivanje rezultira automatskim gašenjem naloga. Ref. br. 31843519.",1
"Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Unesite jednokratni kod koji ste primili SMS-om. Bez odlaganja. Rok za potvrdu ističe danas u 23:59. — Sektor za bezbednost korisnika, updatecard-secure-portal.co.",1
Korisnik #21796968: Povraćaj sredstava čeka Vašu potvrdu. Iznos transakcije: 4.990 RSD. Obnovite pristup klikom na sledeći link. Zahtev ističe za 60 minuta od prijema poruke. [id-check-center-rs.org],1
Servisno upozorenje. Evidentirali smo sledeće: Vaš nalog je premašio dozvoljeni broj transakcija. Pošaljite nam kopiju platne kartice za proveru. Bez potvrde nema isplate sredstava.,1
Poštovani korisniče. Evidentirali smo sledeće: Vaša kartica je privremeno onemogućena. Potvrdite bezbednosni kod u roku od jednog sata. Kasniji zahtevi neće biti razmatrani.,1
Poštovani. Platni sistem je zabeležio: Neuspešna dvostruka autentifikacija zabeležena je tri puta. Pristupite portalu i odobrite zahtev. Referentni broj: 34737996. Vaš zahtev za povraćaj biće automatski odbijen.,1
Bezbednosni alarm: Nalog je označen za deaktivaciju. Iznos zahvata $99. Odgovorite na ovu poruku sa svojim podacima. Sredstva će biti trajno zamrznuta bez Vaše akcije. Ref 18002489.,1
Direktan poziv. Primetili smo da Vaša pretplata ističe u roku od 24 sata. Otvorite priloženi dokument i unesite podatke. Ignorisanje ove poruke tumači se kao pristanak na brisanje. — Platni centar.,1
Dragi klijente. Automatska uplata od strane treće strane je odbijena. Transakcija od $19.99 je zadržana. Skenite QR kod i verifikujte nalog. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD.,1
Obaveštavamo Vas. Na Vašem nalogu je zabeleženo: Nalog prikazuje neregularno ponašanje. Obnovite pristup klikom na sledeći link u roku od 90 min. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Administrativni tim platforme.,1
Informacija — Plan nabavke opreme. Faktura je izdata kroz redovni računovodstveni proces. Sledeći korak planiran za petak u 15:30. Lep pozdrav.,0
Važna poruka. Primetili smo da Vaš nalog je premašio dozvoljeni broj transakcija. Popunite ovaj formular u roku od 30 minuta. Vaš zahtev za povraćaj biće automatski odbijen. — Sistem za upravljanje rizikom.,1
Dragi saradniče. Molim te da pregledate odobrenje troškova putovanja. Rok za Vašu povratnu informaciju je naredni petak. Rok: četvrtak u 10:00. Lep pozdrav.,0
Dobar dan svima. Ovim putem potvrđujem informacija o novim pravilnicima. Detalji su navedeni u priloženom dokumentu. Ostajemo u kontaktu. — podrska@servis.rs,0
Obaveštavamo Vas. Hitno: Automatska uplata od strane treće strane je odbijena. Rok 45 minuta. Obnovite pristup klikom na sledeći link. Iznos: 1.290 RSD. Rok za žalbu ističe u roku od jednog sata. Kod: 18670624.,1
"Ažuriranje — Sažetak sa poslovnog putovanja. Molim te da pogledaš pre sledećeg sastanka. Termin za sledeće korake: sredu. Do čujenja, milos.stojanovic@firma.rs.",0
Pozdrav. Obaveštavam Vas o izmena poslovnih procedura. Molim te da pogledaš pre sledećeg sastanka. Molim Vas za utorak. Pozdrav i dobar rad.,0
"Nalog prikazuje neregularno ponašanje. Preuzmite PDF i verifikujte nalog. Bez odlaganja. Zahtev ističe za 60 minuta od prijema poruke. — Administrativni tim platforme, antifraud-banking-help.net.",1
Korisnik #81810774: Vaš nalog je privremeno zaključan zbog sumnjive aktivnosti. Iznos transakcije: 59.900 RSD. Pošaljite nam kopiju platne kartice za proveru. Rok za potvrdu ističe danas u 23:59. [delivery-hold-center.org],1
Dobro jutro. Obaveštenje o isporuci: Sastanak je potvrđen prema našem dogovoru. Molim odgovor kada stigneš. Lepo se čuvaj.,0
Poštovani. Tim je završio interna obuka zaposlenih. Dogovorili smo se prošle nedelje — ovo je zvanična potvrda. Rok sledeće aktivnosti: utorak. Ugodan ostatak dana.,0
Poštovana koleginice. Organizujemo raspored dolazaka u kancelariju za ponedeljak u 10:00. Predlažem da razgovorimo o tome na sledećem sastanku. Puno pozdrava.,0
Obaveštenje: Promena lozinke nije potvrđena u zadatom roku. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Kod #53142700. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Pošiljalac: emergency-nalog-alert.com.,1
"Poštovani, Vaš nalog (23192676) zahteva pažnju: Pokušaj neovlašćenog pristupa je zabeležen. Preuzmite aplikaciju i potvrdite biometrijsku verifikaciju. Sve transakcije će biti obustavljene bez potvrde.",1
UPOZORENJE #43410849 — Identitet korisnika nije potvrđen. Popunite ovaj formular u roku od 30 minuta. Iznos: $19.99. Bez verifikacije pristup će biti trajno ukinut. Podrška: Administrativni tim platforme.,1
Bezbednosni alarm: Vaša elektronska potvrda identiteta je istekla. Iznos zahvata $19.99. Odgovorite na ovu poruku sa svojim podacima. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. Ref 98687140.,1
Poštovani. Curenje podataka: Promena lozinke nije potvrđena u zadatom roku. Odmah preuzmite PDF i verifikujte nalog. Neobraćanje uzrokuje trajni gubitak naloga. Tim: Korisnička poddrška.,1
"Kolega, Obaveštenje o isporuci. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Termin: sredu u 10:00. Vidimo se uskoro. — tim@firma.rs",0
Pozdrav. Obaveštavam Vas o ažuriranje SLA sporazuma. Kolege iz drugog odeljenja su uključene u ovaj proces. Molim Vas za ponedeljak. Puno pozdrava.,0
Poruka administratora sistema. Servis upozorava: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Preuzmite PDF i verifikujte nalog pre 15:00. Neodazivanje rezultira automatskim gašenjem naloga.,1
Obaveštenje — Obaveštenje o novom kolegi: Dokument su pregledali svi relevantni sektori. Za više detalja obrati mi se direktno. Ugodan ostatak dana.,0
"Poštovani. Servisna obaveza: Pošiljka je zadržana na carinskoj kontroli. Kliknite na dugme ispod i ažurirajte profil. Bez toga, neodazivanje aktivira blokadu svih servisa.",1
